disease	county	onset_date	number_of_cases
猩红热	兰山区	2021-11-16	1
猩红热	兰山区	2021-11-18	1
猩红热	兰山区	2021-11-25	1
猩红热	兰山区	2021-11-28	1
猩红热	兰山区	2021-12-03	1
猩红热	兰山区	2021-12-05	1
猩红热	兰山区	2021-12-17	1
猩红热	兰山区	2021-12-21	1
猩红热	兰山区	2021-12-22	1
猩红热	兰山区	2021-12-26	1
猩红热	兰山区	2021-12-30	1
猩红热	兰山区	2021-12-31	1
猩红热	兰山区	2022-01-08	1
猩红热	兰山区	2022-01-10	1
猩红热	兰山区	2022-02-07	1
猩红热	兰山区	2022-02-09	1
猩红热	兰山区	2022-03-02	1
猩红热	兰山区	2022-03-06	1
猩红热	兰山区	2022-04-02	1
猩红热	兰山区	2022-06-15	1
猩红热	兰山区	2022-06-25	1
猩红热	兰山区	2022-06-30	1
猩红热	兰山区	2022-09-10	1
猩红热	兰山区	2022-09-21	1
猩红热	兰山区	2022-10-03	1
猩红热	兰山区	2022-10-09	1
猩红热	兰山区	2022-10-10	1
猩红热	兰山区	2022-10-13	1
猩红热	兰山区	2023-03-08	1
猩红热	兰山区	2023-03-30	1
猩红热	兰山区	2023-05-06	1
猩红热	兰山区	2023-05-26	1
猩红热	兰山区	2023-05-29	1
猩红热	兰山区	2023-06-11	1
猩红热	兰山区	2023-06-20	1
猩红热	兰山区	2023-06-24	1
猩红热	兰山区	2023-07-02	1
猩红热	兰山区	2023-07-22	1
猩红热	兰山区	2023-07-29	1
猩红热	兰山区	2023-09-18	1
猩红热	兰山区	2023-10-01	1
猩红热	兰山区	2023-10-19	1
猩红热	兰山区	2023-10-21	1
猩红热	兰山区	2023-10-26	2
猩红热	兰山区	2023-10-27	1
猩红热	兰山区	2023-10-28	1
猩红热	兰山区	2023-10-29	1
猩红热	兰山区	2023-10-30	1
猩红热	兰山区	2023-11-02	1
猩红热	兰山区	2023-11-03	1
猩红热	兰山区	2023-11-04	1
猩红热	兰山区	2023-11-06	1
猩红热	兰山区	2023-11-08	1
猩红热	兰山区	2023-11-11	1
猩红热	兰山区	2023-11-18	2
猩红热	兰山区	2023-11-20	1
猩红热	兰山区	2023-11-22	1
猩红热	兰山区	2023-11-29	1
猩红热	兰山区	2023-12-02	1
猩红热	兰山区	2023-12-03	1
猩红热	兰山区	2023-12-10	1
猩红热	兰山区	2023-12-12	1
猩红热	兰山区	2023-12-13	1
猩红热	兰山区	2023-12-15	1
猩红热	兰山区	2023-12-17	1
猩红热	兰山区	2023-12-21	2
猩红热	兰山区	2023-12-30	1
猩红热	兰山区	2024-01-01	2
猩红热	兰山区	2024-01-02	1
猩红热	兰山区	2024-01-03	1
猩红热	兰山区	2024-01-07	4
猩红热	兰山区	2024-01-09	1
猩红热	兰山区	2024-01-11	1
猩红热	兰山区	2024-01-12	1
猩红热	兰山区	2024-01-13	1
猩红热	兰山区	2024-01-15	1
猩红热	兰山区	2024-01-16	2
猩红热	兰山区	2024-01-19	1
猩红热	兰山区	2024-01-23	1
猩红热	兰山区	2024-01-26	1
猩红热	兰山区	2024-01-27	1
猩红热	兰山区	2024-01-28	2
猩红热	兰山区	2024-01-30	2
猩红热	兰山区	2024-01-31	1
猩红热	兰山区	2024-02-03	1
猩红热	兰山区	2024-02-07	1
猩红热	兰山区	2024-02-09	1
猩红热	兰山区	2024-02-20	1
猩红热	兰山区	2024-02-24	1
猩红热	兰山区	2024-03-03	1
猩红热	兰山区	2024-03-05	1
猩红热	兰山区	2024-03-08	3
猩红热	兰山区	2024-03-09	1
猩红热	兰山区	2024-03-22	1
猩红热	兰山区	2024-03-24	1
猩红热	兰山区	2024-03-31	1
猩红热	兰山区	2024-04-09	1
猩红热	兰山区	2024-04-26	2
猩红热	兰山区	2024-05-01	1
猩红热	兰山区	2024-05-02	1
猩红热	兰山区	2024-05-10	1
猩红热	兰山区	2024-05-13	1
猩红热	兰山区	2024-05-14	1
猩红热	兰山区	2024-05-15	1
猩红热	兰山区	2024-05-16	1
猩红热	兰山区	2024-05-18	1
猩红热	兰山区	2024-05-26	2
猩红热	兰山区	2024-05-27	1
猩红热	兰山区	2024-06-06	2
猩红热	兰山区	2024-06-09	1
猩红热	兰山区	2024-06-10	1
猩红热	兰山区	2024-06-11	1
猩红热	兰山区	2024-06-12	1
猩红热	兰山区	2024-06-16	1
猩红热	兰山区	2024-06-23	1
猩红热	兰山区	2024-06-25	1
猩红热	兰山区	2024-06-30	1
猩红热	兰山区	2024-07-01	1
猩红热	兰山区	2024-07-05	1
猩红热	兰山区	2024-07-09	1
猩红热	兰山区	2024-07-12	1
猩红热	兰山区	2024-07-20	1
猩红热	兰山区	2024-07-21	2
猩红热	兰山区	2024-07-22	1
猩红热	兰山区	2024-07-25	1
猩红热	兰山区	2024-07-27	1
猩红热	兰山区	2024-07-29	1
猩红热	兰山区	2024-08-15	1
猩红热	兰山区	2024-08-19	1
猩红热	兰山区	2024-08-21	1
猩红热	兰山区	2024-09-09	1
猩红热	兰山区	2024-09-17	1
猩红热	兰山区	2024-09-22	1
猩红热	兰山区	2024-09-28	1
猩红热	兰山区	2024-10-15	1
猩红热	兰山区	2024-10-28	1
猩红热	兰山区	2024-11-22	1
猩红热	兰山区	2024-12-01	1
猩红热	兰陵县	2020-01-01	1
猩红热	兰陵县	2020-01-12	1
猩红热	兰陵县	2020-01-17	1
猩红热	兰陵县	2020-01-19	1
猩红热	兰陵县	2020-04-05	1
猩红热	兰陵县	2020-05-24	1
猩红热	兰陵县	2020-07-20	1
猩红热	兰陵县	2020-08-01	1
猩红热	兰陵县	2020-10-06	1
猩红热	兰陵县	2020-12-01	1
猩红热	兰陵县	2020-12-18	1
猩红热	兰陵县	2021-01-19	1
猩红热	兰陵县	2021-01-25	1
猩红热	兰陵县	2021-04-23	1
猩红热	兰陵县	2021-09-18	1
猩红热	兰陵县	2021-11-14	1
猩红热	兰陵县	2023-11-10	1
猩红热	兰陵县	2023-12-06	1
猩红热	兰陵县	2023-12-23	1
猩红热	兰陵县	2024-05-27	1
猩红热	兰陵县	2024-11-08	1
猩红热	兰陵县	2024-11-17	1
猩红热	兰陵县	2024-11-19	1
猩红热	兰陵县	2024-11-25	1
猩红热	冠县	2020-02-07	1
猩红热	冠县	2021-11-27	1
猩红热	冠县	2021-11-28	1
猩红热	冠县	2022-03-30	1
猩红热	冠县	2023-03-05	1
猩红热	冠县	2023-04-24	1
猩红热	冠县	2023-05-09	1
猩红热	冠县	2023-05-21	1
猩红热	冠县	2023-06-06	1
猩红热	冠县	2023-06-10	1
猩红热	冠县	2023-06-21	1
猩红热	冠县	2023-07-01	1
猩红热	冠县	2023-08-01	1
猩红热	冠县	2023-09-16	1
猩红热	冠县	2023-09-29	1
猩红热	冠县	2023-11-22	1
猩红热	冠县	2023-12-05	1
猩红热	冠县	2024-01-05	1
猩红热	冠县	2024-01-08	1
猩红热	冠县	2024-05-30	1
猩红热	冠县	2024-06-23	1
猩红热	冠县	2024-07-27	1
猩红热	冠县	2024-08-13	1
猩红热	冠县	2024-08-25	1
猩红热	冠县	2024-08-30	1
猩红热	冠县	2024-11-09	1
猩红热	利津县	2020-11-21	1
猩红热	利津县	2022-07-29	1
猩红热	利津县	2022-11-30	1
猩红热	利津县	2024-08-12	1
猩红热	单县	2024-05-12	1
猩红热	博兴县	2020-01-04	1
猩红热	博兴县	2021-05-27	1
猩红热	博兴县	2021-12-22	1
猩红热	博兴县	2022-06-10	1
猩红热	博兴县	2022-06-23	1
猩红热	博兴县	2022-07-15	1
猩红热	博兴县	2022-07-29	1
猩红热	博兴县	2023-04-13	1
猩红热	博兴县	2023-11-14	1
猩红热	博兴县	2023-11-18	1
猩红热	博兴县	2023-11-27	1
猩红热	博兴县	2023-11-28	1
猩红热	博兴县	2023-12-09	1
猩红热	博兴县	2024-01-15	1
猩红热	博兴县	2024-01-30	1
猩红热	博兴县	2024-05-26	1
猩红热	博兴县	2024-05-30	1
猩红热	博兴县	2024-06-23	1
猩红热	博兴县	2024-06-30	1
猩红热	博兴县	2024-08-14	1
猩红热	博山区	2020-01-03	1
猩红热	博山区	2020-01-11	1
猩红热	博山区	2020-01-18	1
猩红热	博山区	2020-06-08	1
猩红热	博山区	2020-06-24	1
猩红热	博山区	2020-09-12	1
猩红热	博山区	2020-10-28	1
猩红热	博山区	2021-01-05	1
猩红热	博山区	2021-01-11	1
猩红热	博山区	2021-01-19	1
猩红热	博山区	2021-03-09	1
猩红热	博山区	2021-03-14	1
猩红热	博山区	2021-06-19	1
猩红热	博山区	2021-07-21	1
猩红热	博山区	2021-09-28	1
猩红热	博山区	2021-10-20	1
猩红热	博山区	2021-12-01	1
猩红热	博山区	2021-12-19	1
猩红热	博山区	2021-12-20	1
猩红热	博山区	2021-12-29	1
猩红热	博山区	2022-01-03	1
猩红热	博山区	2022-01-21	1
猩红热	博山区	2022-01-28	1
猩红热	博山区	2022-02-09	1
猩红热	博山区	2022-06-28	1
猩红热	博山区	2022-11-04	1
猩红热	博山区	2023-06-16	1
猩红热	博山区	2024-04-13	1
猩红热	博山区	2024-05-18	1
猩红热	博山区	2024-05-24	1
猩红热	博山区	2024-05-25	1
猩红热	博山区	2024-05-27	2
猩红热	博山区	2024-06-02	1
猩红热	博山区	2024-06-09	1
猩红热	博山区	2024-06-10	1
猩红热	博山区	2024-06-11	1
猩红热	博山区	2024-06-19	1
猩红热	博山区	2024-06-22	2
猩红热	博山区	2024-06-29	1
猩红热	博山区	2024-07-09	1
猩红热	博山区	2024-07-29	1
猩红热	博山区	2024-08-18	1
猩红热	博山区	2024-08-27	1
猩红热	博山区	2024-09-03	1
猩红热	博山区	2024-10-08	1
猩红热	博山区	2024-11-30	1
猩红热	即墨区	2020-01-04	1
猩红热	即墨区	2020-01-06	2
猩红热	即墨区	2020-01-08	1
猩红热	即墨区	2020-01-09	1
猩红热	即墨区	2020-01-11	1
猩红热	即墨区	2020-01-16	1
猩红热	即墨区	2020-01-20	1
猩红热	即墨区	2020-01-25	1
猩红热	即墨区	2020-05-24	1
猩红热	即墨区	2020-07-06	1
猩红热	即墨区	2020-08-18	1
猩红热	即墨区	2020-09-12	1
猩红热	即墨区	2020-10-05	1
猩红热	即墨区	2020-11-30	1
猩红热	即墨区	2020-12-22	1
猩红热	即墨区	2020-12-23	1
猩红热	即墨区	2020-12-27	1
猩红热	即墨区	2020-12-28	3
猩红热	即墨区	2020-12-29	2
猩红热	即墨区	2021-01-04	1
猩红热	即墨区	2021-02-22	1
猩红热	即墨区	2021-03-13	1
猩红热	即墨区	2021-04-03	1
猩红热	即墨区	2021-04-20	1
猩红热	即墨区	2021-04-21	1
猩红热	即墨区	2021-04-26	1
猩红热	即墨区	2021-04-29	1
猩红热	即墨区	2021-05-15	1
猩红热	即墨区	2021-05-17	1
猩红热	即墨区	2021-05-22	1
猩红热	即墨区	2021-05-24	1
猩红热	即墨区	2021-05-31	1
猩红热	即墨区	2021-06-01	2
猩红热	即墨区	2021-06-06	1
猩红热	即墨区	2021-06-28	1
猩红热	即墨区	2021-06-30	1
猩红热	即墨区	2021-07-01	1
猩红热	即墨区	2021-07-17	1
猩红热	即墨区	2021-08-01	1
猩红热	即墨区	2021-08-08	1
猩红热	即墨区	2021-08-11	1
猩红热	即墨区	2021-09-03	1
猩红热	即墨区	2021-09-06	1
猩红热	即墨区	2021-09-07	1
猩红热	即墨区	2021-09-14	1
猩红热	即墨区	2021-09-15	1
猩红热	即墨区	2021-09-17	1
猩红热	即墨区	2021-10-03	1
猩红热	即墨区	2021-10-14	1
猩红热	即墨区	2021-11-09	1
猩红热	即墨区	2021-11-29	1
猩红热	即墨区	2021-11-30	1
猩红热	即墨区	2021-12-12	1
猩红热	即墨区	2021-12-20	1
猩红热	即墨区	2022-01-01	1
猩红热	即墨区	2022-01-03	2
猩红热	即墨区	2022-01-05	1
猩红热	即墨区	2022-01-06	1
猩红热	即墨区	2022-01-08	1
猩红热	即墨区	2022-01-09	1
猩红热	即墨区	2022-01-13	2
猩红热	即墨区	2022-01-16	1
猩红热	即墨区	2022-01-20	1
猩红热	即墨区	2022-01-22	1
猩红热	即墨区	2022-01-23	1
猩红热	即墨区	2022-01-26	1
猩红热	即墨区	2022-01-31	1
猩红热	即墨区	2022-02-01	1
猩红热	即墨区	2022-02-02	1
猩红热	即墨区	2022-02-16	1
猩红热	即墨区	2022-02-27	1
猩红热	即墨区	2022-03-04	1
猩红热	即墨区	2022-03-17	1
猩红热	即墨区	2022-06-02	1
猩红热	即墨区	2022-06-21	1
猩红热	即墨区	2022-07-04	1
猩红热	即墨区	2022-08-05	1
猩红热	即墨区	2022-08-26	1
猩红热	即墨区	2022-10-24	1
猩红热	即墨区	2022-11-02	1
猩红热	即墨区	2022-11-08	1
猩红热	即墨区	2023-03-19	1
猩红热	即墨区	2023-05-21	1
猩红热	即墨区	2023-05-25	1
猩红热	即墨区	2023-05-29	1
猩红热	即墨区	2023-06-05	1
猩红热	即墨区	2023-07-04	1
猩红热	即墨区	2023-07-05	1
猩红热	即墨区	2023-07-20	1
猩红热	即墨区	2023-08-22	1
猩红热	即墨区	2023-09-07	1
猩红热	即墨区	2023-09-22	1
猩红热	即墨区	2023-09-25	1
猩红热	即墨区	2023-09-26	1
猩红热	即墨区	2023-10-17	1
猩红热	即墨区	2023-10-21	1
猩红热	即墨区	2023-10-22	1
猩红热	即墨区	2023-10-23	1
猩红热	即墨区	2023-10-24	1
猩红热	即墨区	2023-11-02	1
猩红热	即墨区	2023-11-05	1
猩红热	即墨区	2023-11-07	1
猩红热	即墨区	2023-11-09	1
猩红热	即墨区	2023-11-12	1
猩红热	即墨区	2023-11-13	2
猩红热	即墨区	2023-11-17	1
猩红热	即墨区	2023-11-20	1
猩红热	即墨区	2023-11-21	1
猩红热	即墨区	2023-12-05	1
猩红热	即墨区	2023-12-11	1
猩红热	即墨区	2023-12-15	1
猩红热	即墨区	2023-12-16	1
猩红热	即墨区	2023-12-22	2
猩红热	即墨区	2023-12-29	1
猩红热	即墨区	2023-12-31	1
猩红热	即墨区	2024-01-02	1
猩红热	即墨区	2024-01-03	1
猩红热	即墨区	2024-01-04	1
猩红热	即墨区	2024-01-06	1
猩红热	即墨区	2024-01-08	2
猩红热	即墨区	2024-01-10	1
猩红热	即墨区	2024-01-11	1
猩红热	即墨区	2024-01-13	1
猩红热	即墨区	2024-01-14	1
猩红热	即墨区	2024-01-18	1
猩红热	即墨区	2024-01-19	1
猩红热	即墨区	2024-01-24	2
猩红热	即墨区	2024-01-25	1
猩红热	即墨区	2024-01-26	1
猩红热	即墨区	2024-01-27	3
猩红热	即墨区	2024-01-29	2
猩红热	即墨区	2024-01-30	1
猩红热	即墨区	2024-01-31	1
猩红热	即墨区	2024-02-02	1
猩红热	即墨区	2024-02-07	1
猩红热	即墨区	2024-02-09	1
猩红热	即墨区	2024-02-10	1
猩红热	即墨区	2024-02-17	1
猩红热	即墨区	2024-02-18	1
猩红热	即墨区	2024-02-21	1
猩红热	即墨区	2024-02-23	2
猩红热	即墨区	2024-02-24	1
猩红热	即墨区	2024-03-02	1
猩红热	即墨区	2024-03-03	1
猩红热	即墨区	2024-03-06	1
猩红热	即墨区	2024-03-10	1
猩红热	即墨区	2024-03-11	2
猩红热	即墨区	2024-03-12	1
猩红热	即墨区	2024-03-15	1
猩红热	即墨区	2024-03-19	3
猩红热	即墨区	2024-03-24	1
猩红热	即墨区	2024-03-26	2
猩红热	即墨区	2024-04-03	1
猩红热	即墨区	2024-04-05	2
猩红热	即墨区	2024-04-07	2
猩红热	即墨区	2024-04-09	3
猩红热	即墨区	2024-04-12	1
猩红热	即墨区	2024-04-15	1
猩红热	即墨区	2024-04-19	2
猩红热	即墨区	2024-04-20	1
猩红热	即墨区	2024-04-21	1
猩红热	即墨区	2024-04-22	1
猩红热	即墨区	2024-04-26	1
猩红热	即墨区	2024-04-28	2
猩红热	即墨区	2024-04-29	1
猩红热	即墨区	2024-04-30	1
猩红热	即墨区	2024-05-01	1
猩红热	即墨区	2024-05-03	1
猩红热	即墨区	2024-05-04	1
猩红热	即墨区	2024-05-05	1
猩红热	即墨区	2024-05-08	1
猩红热	即墨区	2024-05-10	1
猩红热	即墨区	2024-05-11	2
猩红热	即墨区	2024-05-12	2
猩红热	即墨区	2024-05-13	1
猩红热	即墨区	2024-05-14	3
猩红热	即墨区	2024-05-16	1
猩红热	即墨区	2024-05-18	2
猩红热	即墨区	2024-05-19	1
猩红热	即墨区	2024-05-20	1
猩红热	即墨区	2024-05-21	2
猩红热	即墨区	2024-05-22	1
猩红热	即墨区	2024-05-23	1
猩红热	即墨区	2024-05-25	1
猩红热	即墨区	2024-05-27	1
猩红热	即墨区	2024-05-29	2
猩红热	即墨区	2024-05-31	1
猩红热	即墨区	2024-06-01	1
猩红热	即墨区	2024-06-02	2
猩红热	即墨区	2024-06-03	1
猩红热	即墨区	2024-06-04	3
猩红热	即墨区	2024-06-05	2
猩红热	即墨区	2024-06-07	2
猩红热	即墨区	2024-06-10	1
猩红热	即墨区	2024-06-11	1
猩红热	即墨区	2024-06-12	1
猩红热	即墨区	2024-06-15	1
猩红热	即墨区	2024-06-19	1
猩红热	即墨区	2024-06-21	2
猩红热	即墨区	2024-06-24	3
猩红热	即墨区	2024-06-26	1
猩红热	即墨区	2024-06-28	2
猩红热	即墨区	2024-06-29	3
猩红热	即墨区	2024-06-30	1
猩红热	即墨区	2024-07-02	3
猩红热	即墨区	2024-07-06	4
猩红热	即墨区	2024-07-08	1
猩红热	即墨区	2024-07-09	2
猩红热	即墨区	2024-07-10	1
猩红热	即墨区	2024-07-11	1
猩红热	即墨区	2024-07-15	3
猩红热	即墨区	2024-07-16	2
猩红热	即墨区	2024-07-18	1
猩红热	即墨区	2024-07-22	1
猩红热	即墨区	2024-07-24	1
猩红热	即墨区	2024-07-30	1
猩红热	即墨区	2024-08-06	2
猩红热	即墨区	2024-08-07	1
猩红热	即墨区	2024-08-09	1
猩红热	即墨区	2024-08-10	1
猩红热	即墨区	2024-08-11	2
猩红热	即墨区	2024-08-12	1
猩红热	即墨区	2024-08-18	2
猩红热	即墨区	2024-08-22	1
猩红热	即墨区	2024-09-11	1
猩红热	即墨区	2024-09-24	1
猩红热	即墨区	2024-09-27	1
猩红热	即墨区	2024-10-08	1
猩红热	即墨区	2024-10-15	1
猩红热	即墨区	2024-10-16	3
猩红热	即墨区	2024-10-20	1
猩红热	即墨区	2024-10-22	1
猩红热	即墨区	2024-10-27	1
猩红热	即墨区	2024-10-28	1
猩红热	即墨区	2024-10-29	1
猩红热	即墨区	2024-11-06	1
猩红热	即墨区	2024-11-08	1
猩红热	即墨区	2024-11-09	1
猩红热	即墨区	2024-11-12	1
猩红热	即墨区	2024-11-13	1
猩红热	即墨区	2024-11-22	1
猩红热	历下区	2020-01-02	3
猩红热	历下区	2020-01-03	1
猩红热	历下区	2020-01-06	1
猩红热	历下区	2020-01-07	1
猩红热	历下区	2020-01-09	2
猩红热	历下区	2020-01-10	4
猩红热	历下区	2020-01-11	1
猩红热	历下区	2020-01-13	1
猩红热	历下区	2020-01-18	1
猩红热	历下区	2020-01-19	2
猩红热	历下区	2020-01-20	2
猩红热	历下区	2020-01-21	1
猩红热	历下区	2020-01-22	1
猩红热	历下区	2020-01-27	1
猩红热	历下区	2020-02-01	1
猩红热	历下区	2020-02-13	1
猩红热	历下区	2020-05-11	1
猩红热	历下区	2020-07-27	1
猩红热	历下区	2020-08-06	1
猩红热	历下区	2020-08-24	1
猩红热	历下区	2020-08-25	1
猩红热	历下区	2020-09-13	1
猩红热	历下区	2020-09-22	1
猩红热	历下区	2020-09-23	1
猩红热	历下区	2020-09-27	1
猩红热	历下区	2020-10-17	1
猩红热	历下区	2020-10-23	1
猩红热	历下区	2020-10-25	1
猩红热	历下区	2020-10-31	1
猩红热	历下区	2020-11-01	1
猩红热	历下区	2020-11-02	1
猩红热	历下区	2020-11-05	2
猩红热	历下区	2020-11-10	3
猩红热	历下区	2020-11-11	1
猩红热	历下区	2020-11-14	1
猩红热	历下区	2020-11-15	1
猩红热	历下区	2020-11-18	1
猩红热	历下区	2020-11-19	1
猩红热	历下区	2020-11-23	1
猩红热	历下区	2020-11-27	1
猩红热	历下区	2020-11-30	1
猩红热	历下区	2020-12-07	1
猩红热	历下区	2020-12-13	1
猩红热	历下区	2020-12-14	1
猩红热	历下区	2020-12-15	3
猩红热	历下区	2020-12-18	1
猩红热	历下区	2020-12-25	1
猩红热	历下区	2020-12-27	1
猩红热	历下区	2020-12-29	2
猩红热	历下区	2021-01-03	1
猩红热	历下区	2021-01-04	1
猩红热	历下区	2021-01-10	2
猩红热	历下区	2021-01-11	1
猩红热	历下区	2021-01-12	2
猩红热	历下区	2021-01-13	1
猩红热	历下区	2021-01-14	2
猩红热	历下区	2021-01-23	2
猩红热	历下区	2021-01-24	1
猩红热	历下区	2021-01-26	2
猩红热	历下区	2021-01-31	1
猩红热	历下区	2021-02-26	1
猩红热	历下区	2021-03-07	2
猩红热	历下区	2021-03-10	1
猩红热	历下区	2021-03-12	1
猩红热	历下区	2021-03-13	1
猩红热	历下区	2021-03-14	1
猩红热	历下区	2021-03-15	2
猩红热	历下区	2021-03-30	1
猩红热	历下区	2021-04-01	1
猩红热	历下区	2021-04-03	1
猩红热	历下区	2021-04-08	1
猩红热	历下区	2021-04-11	1
猩红热	历下区	2021-04-13	1
猩红热	历下区	2021-04-20	1
猩红热	历下区	2021-04-26	1
猩红热	历下区	2021-04-28	1
猩红热	历下区	2021-04-29	1
猩红热	历下区	2021-05-07	1
猩红热	历下区	2021-05-10	1
猩红热	历下区	2021-05-11	3
猩红热	历下区	2021-05-16	2
猩红热	历下区	2021-05-23	2
猩红热	历下区	2021-05-27	1
猩红热	历下区	2021-06-01	1
猩红热	历下区	2021-06-03	2
猩红热	历下区	2021-06-06	1
猩红热	历下区	2021-06-07	1
猩红热	历下区	2021-06-10	1
猩红热	历下区	2021-06-11	1
猩红热	历下区	2021-06-13	1
猩红热	历下区	2021-06-15	1
猩红热	历下区	2021-06-16	1
猩红热	历下区	2021-06-20	2
猩红热	历下区	2021-06-22	1
猩红热	历下区	2021-07-01	1
猩红热	历下区	2021-07-07	1
猩红热	历下区	2021-07-09	1
猩红热	历下区	2021-07-18	1
猩红热	历下区	2021-07-20	2
猩红热	历下区	2021-08-04	1
猩红热	历下区	2021-08-08	1
猩红热	历下区	2021-08-31	1
猩红热	历下区	2021-09-10	1
猩红热	历下区	2021-09-15	1
猩红热	历下区	2021-09-17	1
猩红热	历下区	2021-09-28	1
猩红热	历下区	2021-10-07	1
猩红热	历下区	2021-10-14	1
猩红热	历下区	2021-10-27	1
猩红热	历下区	2021-11-19	1
猩红热	历下区	2021-11-28	1
猩红热	历下区	2021-11-29	1
猩红热	历下区	2021-12-02	1
猩红热	历下区	2021-12-04	1
猩红热	历下区	2021-12-09	3
猩红热	历下区	2021-12-10	1
猩红热	历下区	2021-12-11	1
猩红热	历下区	2021-12-12	1
猩红热	历下区	2021-12-15	1
猩红热	历下区	2021-12-17	3
猩红热	历下区	2021-12-19	3
猩红热	历下区	2021-12-20	1
猩红热	历下区	2021-12-21	1
猩红热	历下区	2021-12-25	1
猩红热	历下区	2021-12-27	1
猩红热	历下区	2022-01-02	1
猩红热	历下区	2022-01-07	1
猩红热	历下区	2022-01-11	2
猩红热	历下区	2022-01-15	1
猩红热	历下区	2022-01-16	2
猩红热	历下区	2022-01-17	1
